generated_at_jst,checkout_id,rank,packet_id,catalog_row_id,title,price,amount_usd,amount_due_usdc,network,asset,receive_address,usdc_contract,buyer_reference,direct_checkout_url,offer_url,structured_form_url,order_board_url,payment_route_url,monitor_csv_url,proof_monitor_url,status,money_confirmed_usd,proof_rule
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-11-WORKFLOW-TRACKER-DASHBOARD-STARTER,11,OSP-20260616-11-WORKFLOW-TRACKER-DASHBOARD-STARTER,standalone-workflow-tracker-dashboard-starter,Workflow Tracker Dashboard Starter,$150,150.00,150.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-11-WORKFLOW-TRACKER-DASHBOARD-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#standalone-workflow-tracker-dashboard-starter,https://jaxassistant55.github.io/workflow-tracker-dashboard-starter/,https://github.com/jaxassistant55/workflow-tracker-dashboard-starter/issues/new?template=ready-to-pay-workflow-tracker-dashboard-starter.yml,https://github.com/jaxassistant55/workflow-tracker-dashboard-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-12-CAREER-PACKET-STARTER,12,OSP-20260616-12-CAREER-PACKET-STARTER,standalone-career-packet-starter,Career Packet Starter,$125,125.00,125.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-12-CAREER-PACKET-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#standalone-career-packet-starter,https://jaxassistant55.github.io/career-packet-starter/,https://github.com/jaxassistant55/career-packet-starter/issues/new?template=ready-to-pay-career-packet-starter.yml,https://github.com/jaxassistant55/career-packet-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-13-CLIENT-INTAKE-SOP-STARTER,13,OSP-20260616-13-CLIENT-INTAKE-SOP-STARTER,standalone-client-intake-sop-starter,Client Intake SOP Starter,$125,125.00,125.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-13-CLIENT-INTAKE-SOP-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#standalone-client-intake-sop-starter,https://jaxassistant55.github.io/client-intake-sop-starter/,https://github.com/jaxassistant55/client-intake-sop-starter/issues/new?template=ready-to-pay-client-intake-sop-starter.yml,https://github.com/jaxassistant55/client-intake-sop-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-14-CLIENT-INTAKE-AND-SOP-PACKAGE,14,OSP-20260616-14-CLIENT-INTAKE-AND-SOP-PACKAGE,central-client-intake-and-sop-package,Client Intake and SOP Package,$125,125.00,125.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-14-CLIENT-INTAKE-AND-SOP-PACKAGE,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#central-client-intake-and-sop-package,https://jaxassistant55.github.io/jax-micro-offer-studio/client-intake-and-sop-package.html,https://github.com/jaxassistant55/client-intake-sop-starter/issues/new?template=ready-to-pay-client-intake-sop-starter.yml,https://github.com/jaxassistant55/client-intake-sop-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-15-DATA-CLEANUP-SPRINT,15,OSP-20260616-15-DATA-CLEANUP-SPRINT,central-data-cleanup-sprint,Data Cleanup Sprint,$125,125.00,125.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-15-DATA-CLEANUP-SPRINT,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#central-data-cleanup-sprint,https://jaxassistant55.github.io/jax-micro-offer-studio/data-cleanup-sprint.html,https://github.com/jaxassistant55/data-cleanup-sprint-starter/issues/new?template=ready-to-pay-data-cleanup-sprint-starter.yml,https://github.com/jaxassistant55/data-cleanup-sprint-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-16-DATA-CLEANUP-SPRINT-STARTER,16,OSP-20260616-16-DATA-CLEANUP-SPRINT-STARTER,standalone-data-cleanup-sprint-starter,Data Cleanup Sprint Starter,$125,125.00,125.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-16-DATA-CLEANUP-SPRINT-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#standalone-data-cleanup-sprint-starter,https://jaxassistant55.github.io/data-cleanup-sprint-starter/,https://github.com/jaxassistant55/data-cleanup-sprint-starter/issues/new?template=ready-to-pay-data-cleanup-sprint-starter.yml,https://github.com/jaxassistant55/data-cleanup-sprint-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-17-PDF-TABLE-EXTRACTION,17,OSP-20260616-17-PDF-TABLE-EXTRACTION,central-pdf-table-extraction,PDF/Table Extraction,$125,125.00,125.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-17-PDF-TABLE-EXTRACTION,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#central-pdf-table-extraction,https://jaxassistant55.github.io/jax-micro-offer-studio/pdf-table-extraction.html,https://github.com/jaxassistant55/pdf-table-extraction-starter/issues/new?template=ready-to-pay-pdf-table-extraction.yml,https://github.com/jaxassistant55/pdf-table-extraction-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-18-RESUME-LINKEDIN-INTERVIEW-PACK,18,OSP-20260616-18-RESUME-LINKEDIN-INTERVIEW-PACK,central-resume-linkedin-interview-pack,Resume / LinkedIn / Interview Pack,$125,125.00,125.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-18-RESUME-LINKEDIN-INTERVIEW-PACK,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#central-resume-linkedin-interview-pack,https://jaxassistant55.github.io/jax-micro-offer-studio/resume-linkedin-interview-pack.html,https://github.com/jaxassistant55/career-packet-starter/issues/new?template=ready-to-pay-career-packet-starter.yml,https://github.com/jaxassistant55/career-packet-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-19-AUTOMATION-BLUEPRINT,19,OSP-20260616-19-AUTOMATION-BLUEPRINT,central-automation-blueprint,Automation Blueprint,$100,100.00,100.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-19-AUTOMATION-BLUEPRINT,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#central-automation-blueprint,https://jaxassistant55.github.io/jax-micro-offer-studio/automation-blueprint.html,https://github.com/jaxassistant55/automation-blueprint-starter/issues/new?template=ready-to-pay-automation-blueprint-starter.yml,https://github.com/jaxassistant55/automation-blueprint-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-20-AUTOMATION-BLUEPRINT-STARTER,20,OSP-20260616-20-AUTOMATION-BLUEPRINT-STARTER,standalone-automation-blueprint-starter,Automation Blueprint Starter,$100,100.00,100.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-20-AUTOMATION-BLUEPRINT-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#standalone-automation-blueprint-starter,https://jaxassistant55.github.io/automation-blueprint-starter/,https://github.com/jaxassistant55/automation-blueprint-starter/issues/new?template=ready-to-pay-automation-blueprint-starter.yml,https://github.com/jaxassistant55/automation-blueprint-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-21-CONTENT-REPURPOSING-SPRINT,21,OSP-20260616-21-CONTENT-REPURPOSING-SPRINT,central-content-repurposing-sprint,Content Repurposing Sprint,$100,100.00,100.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-21-CONTENT-REPURPOSING-SPRINT,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#central-content-repurposing-sprint,https://jaxassistant55.github.io/jax-micro-offer-studio/content-repurposing-sprint.html,https://github.com/jaxassistant55/content-repurposing-sprint-starter/issues/new?template=ready-to-pay-content-repurposing-sprint-starter.yml,https://github.com/jaxassistant55/content-repurposing-sprint-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
2026-07-05 13:57:49 JST,BUSDC-OSP-20260616-22-CONTENT-REPURPOSING-SPRINT-STARTER,22,OSP-20260616-22-CONTENT-REPURPOSING-SPRINT-STARTER,standalone-content-repurposing-sprint-starter,Content Repurposing Sprint Starter,$100,100.00,100.00,Base mainnet,USDC,0x1D3A2aeFC9848847cA938e59A66b0218e0771C5b,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,OSP-20260616-22-CONTENT-REPURPOSING-SPRINT-STARTER,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-direct-checkout.html#standalone-content-repurposing-sprint-starter,https://jaxassistant55.github.io/content-repurposing-sprint-starter/,https://github.com/jaxassistant55/content-repurposing-sprint-starter/issues/new?template=ready-to-pay-content-repurposing-sprint-starter.yml,https://github.com/jaxassistant55/content-repurposing-sprint-starter/issues/1,https://jaxassistant55.github.io/jax-micro-offer-studio/base-usdc-payment-route.html,https://jaxassistant55.github.io/jax-micro-offer-studio/base_usdc_payment_monitor.csv,https://jaxassistant55.github.io/jax-micro-offer-studio/proof-monitor.html,direct_base_usdc_checkout_instructions_ready_no_payment_confirmed,0,"Count $0 unless a real buyer accepts scope, sends the listed native Base USDC amount, the on-chain transfer is matched to the buyer/order, and there is no refund or dispute."
